clean_content,score,appId,sentiment,polarity,appName,string_len,word_count
worst game spend money win gun charact matter player pro one money win easili even matchmak problem ping issu common everi game find anyth three get happen recommend new go play game pleas play shift read review,1,com.dts.freefiremax,0,negative,ffm,211,37
updat ping increas updat come updat ping cant buy gun mode mode cant pickup gun high ping cant play well realli also game wors better previous one,1,com.dts.freefiremax,0,negative,ffm,146,27
worst experi ever day updat expans pack sometim updat mani time liter percentag show make game better worst,1,com.dts.freefiremax,0,negative,ffm,107,18
worst game ever b rank game problem rank game start stuck load lag network mean play dummi game like game even handl compani proper,1,com.dts.freefiremax,0,negative,ffm,131,24
updat far far far better ping issu like face issu time anyth matter whole day show network issu noth wrong network connect came star caus worst server pleas fix possibl,1,com.dts.freefiremax,0,negative,ffm,168,30
game quit good till latest updat bought latest updat whole game look good older one import game smooth overal game perform total got drain new updat,1,com.dts.freefiremax,0,negative,ffm,148,26
mani like abnorm moment automat function slow network last like updat,1,com.dts.freefiremax,0,negative,ffm,69,11
make fair spin give best give time limit gun spent money rare top game week top wrong thing need justic,1,com.dts.freefiremax,0,negative,ffm,103,20
worst updat ever mani lag sound horribl need updat game get way elit even want get free need chang take game,1,com.dts.freefiremax,0,negative,ffm,108,21
worst ever updat daili content like gun skin emot daili content ask next day kind resolv issu soon possibl,1,com.dts.freefiremax,0,negative,ffm,106,19
game good one thing bad game free fire come game fair without hack third parti applic spend much money account suspend perman one massag massag custom servic anyth suspend account without,1,com.dts.freefiremax,0,negative,ffm,187,31
new updat trash updat game less say network error pleas retri connect perfect fine,1,com.dts.freefiremax,0,negative,ffm,82,14
realli think stop game work hing ping everi updat becom common start game multipl never face kind start version respons toward,1,com.dts.freefiremax,0,negative,ffm,126,21
game bad free fire play network issu bad game day b solv updat data finish play game pleas solv problem otherwis refund data hell game day polit game use first nice year lag game involv polit possibl poor play laura free fir,1,com.dts.freefiremax,0,negative,ffm,224,42
game three time everi time file tell problem happen want play free fire problem get data everyday give solut problem free fire,1,com.dts.freefiremax,0,negative,ffm,126,22
face problem want tell pli rank mater person get face v kind accept like game true player window never improv pet annoy time get rank help face give gun buy like vest money,1,com.dts.freefiremax,0,negative,ffm,172,33
new kill anim like sticker disappoint much kill anim anim back like previous version pleas sir new anim,1,com.dts.freefiremax,0,negative,ffm,103,18
last game noth give gun earn money game need big chang graphic big size,1,com.dts.freefiremax,0,negative,ffm,71,14
bad game expens pay win game network connect bad think better free fire hate game server bad explain bad server realli bad server game everi time server readi soon updat bad game,1,com.dts.freefiremax,0,negative,ffm,178,32
game ever previous free fire good free fire total cartoon game mani everi day packag next day empti n recent version total worst disgust pleas fix problem otherwis transfer even n,1,com.dts.freefiremax,0,negative,ffm,179,31
f u c k game alway ping high fire enemi love play game student exam bore play nonsens game student play game opinion wast import time life pleas play game game student,1,com.dts.freefiremax,0,negative,ffm,167,32
well game well graphic high worst updat expans pack time morn show updat pleas fix soon repli soon visit one problem tri fix auto expans pack delet plus point,1,com.dts.freefiremax,0,negative,ffm,158,29
use site hack free fire even tri account suspend day know happen pleas fix also worst game money thank,1,com.dts.freefiremax,0,negative,ffm,102,19
free fire new updat silli lobbi style font bad kill irrit good play free fire last two updat updat last sound irrit old weapon sound super special desert eagl 1i 1i,1,com.dts.freefiremax,0,negative,ffm,164,31
game total damag rang keep get low much troubl awesom play kill scope one tap nowaday total differ shoot bodi becom updat think take proper import r forget mani r left game chosen play end day r come,1,com.dts.freefiremax,0,negative,ffm,199,38
game much becom worst game whenev updat game sinc last updat start delet game fix issu rate star,1,com.dts.freefiremax,0,negative,ffm,96,18
new updat like memori ever use play game everyth even week month abl head shoot easili also yesterday heroic ugh gon na play game next updat updat use definit go play game,1,com.dts.freefiremax,0,negative,ffm,171,32
world bloodi hell game mani hacker also mani game complet lost mind world game permit player play heroic get lost rank bot fix anyhow otherwis mani get leav game,1,com.dts.freefiremax,0,negative,ffm,161,29
latest updat game updat pass error fix pleas edit still repli complaint yet,1,com.dts.freefiremax,0,negative,ffm,75,13
poor everi updat day especi login game lag unabl open updat bad bad disgust,1,com.dts.freefiremax,0,negative,ffm,75,14
free fire bad game due bad graphic hard gun physic free fire recoil system uplift system like fantasi battl royal game bore,1,com.dts.freefiremax,0,negative,ffm,123,22
play fix older version better version downgrad remov new file new version fix problem,1,com.dts.freefiremax,0,negative,ffm,85,14
like game network issu bad pleas fix problem data collect pack automat pleas fix problem thank read,1,com.dts.freefiremax,0,negative,ffm,99,17
new problem login pleas tri log first free fire much leav game game day lot game stop game,1,com.dts.freefiremax,0,negative,ffm,90,18
new updat look like old day instead improv game make worst game ever worst updat bore pali pleas improv set u want back old day new updat look first free fire game make improv world most popular game free fire new updat like free fire bore pleas fix,1,com.dts.freefiremax,0,negative,ffm,249,48
bad game mani updat login data work updat match sudden ping high speed full mani match mani fake damag bad game,1,com.dts.freefiremax,0,negative,ffm,111,21
game good found bad bug like extens pack close game hour extens pack pleas fix bug,1,com.dts.freefiremax,0,negative,ffm,82,16
store cost take much money make good id make one half gold refresh thing month updat rank system mani time squad mode teammat gold platinum diamond enemi heroic master grand win match bot want cost game want free fire back old low cost give one star,1,com.dts.freefiremax,0,negative,ffm,249,46
good game face one problem game bad news ram solv match game auto back note problem auto back problem problem network good ping hope u solv big lover free fire,1,com.dts.freefiremax,0,negative,ffm,159,30
like free fire cope everyth enjoy game like day one thing like go take loot enemi main loot go last unfortun gun main loot alway gone bad perform free fire want old free fire back day free fire game like old emot game,1,com.dts.freefiremax,0,negative,ffm,217,43
wast server alway even mobil data abl login play proper sent sever time pleas fix,1,com.dts.freefiremax,0,negative,ffm,81,15
recent updat week free fire open show like check ur connect tri connect perfect pleas solv problem soon possibl,1,com.dts.freefiremax,0,negative,ffm,111,19
game mani worst thing game invest money diamond anyon afford bad game like year game bad mobil,1,com.dts.freefiremax,0,negative,ffm,94,17
lot ping enemi come around ping go high death ping normal much unfair game lot game,1,com.dts.freefiremax,0,negative,ffm,83,16
bad game bad pink problem gave start start match letter back world biggest bad game free fire,1,com.dts.freefiremax,0,negative,ffm,93,17
game lot problem network connect condit good login say network connect error game much bug pleas solv problem,1,com.dts.freefiremax,0,negative,ffm,109,18
got ta fix lot global game maximum number audienc updat game lag ridicul despit highest speed ping goe high know rest make interest low low everi day pass quit game quit day innumer respons communiti,1,com.dts.freefiremax,0,negative,ffm,199,35
updat meta like full map take horribl given rank full disgust pleas give full rank without enjoy game last year want play classic pleas team give satisfi ignor rank want star give give,1,com.dts.freefiremax,0,negative,ffm,184,33
pleas fix problem player whenev start rank without get team much better take random option give solo squad option give much better team pleas fix soon thank,1,com.dts.freefiremax,0,negative,ffm,156,27
game game goe nice bigger come mani new bug one bug network problem,1,com.dts.freefiremax,0,negative,ffm,67,13
first game nice whole world full game given top much price chang thing free fire need old player season player know game everi one want justic make free fire old version,1,com.dts.freefiremax,0,negative,ffm,169,31
wast updat full wast free fire like old cartoon graphic normal free fire good pleas pleas chang graphic next updat pleas want old free fire want free fire graphic sorri realli like updat,1,com.dts.freefiremax,0,negative,ffm,186,33
new patch updat clear game playabl pro player head shot rate quit good abl play also get comment reset game control like previous patch updat chang word theme list,1,com.dts.freefiremax,0,negative,ffm,163,29
good free fire born disgust hate give maximum star much mainten poor connect slow lag play without satisfact rubbish like function system gave star,1,com.dts.freefiremax,0,negative,ffm,147,24
liter game ever everi updat bring bug alway use skill chang use better know first increas decreas foolish,1,com.dts.freefiremax,0,negative,ffm,105,18
bad remov add top system equal everi one otherwis good game time pass enjoy,1,com.dts.freefiremax,0,negative,ffm,75,14
bad day day came mani updat game bad gave star game correct gave u star free fire team never team never listen player creator want time game good updat need,1,com.dts.freefiremax,0,negative,ffm,156,30
worst experi new updat super slow load content realli slow pop time,1,com.dts.freefiremax,0,negative,ffm,67,12
worst experi everyth depend connect region player purchas alway advantag,1,com.dts.freefiremax,0,negative,ffm,72,10
free fire good game updat th anniversari damag indic bad free fire much good game ugli bad,1,com.dts.freefiremax,0,negative,ffm,90,17
updat alway chang damag indic kill effect made game total worst love old one pleas chang damag kill effect,1,com.dts.freefiremax,0,negative,ffm,106,19
updat bad alway face high pin problem design font style bad,1,com.dts.freefiremax,0,negative,ffm,59,11
want give star updat game like cartoon comic say free fire cartoon updat graphic good make game previous one,1,com.dts.freefiremax,0,negative,ffm,108,19
updat worst previous version free fire time better version also better top regular worst top equal game,1,com.dts.freefiremax,0,negative,ffm,103,17
dear sir game come everi match even though hack game face problem long time fix issu soon possibl thank,1,com.dts.freefiremax,0,negative,ffm,103,19
network consumpt bad previous version unless net speed get network big issu,1,com.dts.freefiremax,0,negative,ffm,75,12
like game like game last tournament last soon game say anyth,1,com.dts.freefiremax,0,negative,ffm,60,11
game font bad like play new version back old font like play lobbi graphic also bad new font day game play bore chang old version font worst font graphic worst new version font graphic dont like play free fire,1,com.dts.freefiremax,0,negative,ffm,208,39
liter wast data new version instead delet game hate new updat total like dump game pleas remov updat interest free fire due updat pleas humbl request pleas remov updat,1,com.dts.freefiremax,0,negative,ffm,167,29
play game alway play rank ping good ping problem show problem show round last pleas solv problem,1,com.dts.freefiremax,0,negative,ffm,96,17
dear develop loos game day day also shift game bore due bad updat make like old one add one thing one updat also fix ping problem,1,com.dts.freefiremax,0,negative,ffm,129,26
smooth mode nice lag rank mode board highest show fix want play ultra mode much play ultra mode fix,1,com.dts.freefiremax,0,negative,ffm,99,19
game good last updat network stabl face much ping mani pleas fix game play also id,1,com.dts.freefiremax,0,negative,ffm,82,16
game becom bore updat slow interest game feel lazi captur network,1,com.dts.freefiremax,0,negative,ffm,65,11
bad updat lag devic handl pleas solv problem give survey game explain game also take feedback partner program,1,com.dts.freefiremax,0,negative,ffm,109,18
game good fix lag updat game lag much much like player posit enemi,1,com.dts.freefiremax,0,negative,ffm,66,13
bad game game copi chang real game graphic bad low qualiti graphic game time game bad pleas anyon instal game game maki ka game yea,1,com.dts.freefiremax,0,negative,ffm,131,25
game start lot money day feel wast time money stupid game hacker one fake damag ping mani avail game day request give us support environ play game,1,com.dts.freefiremax,0,negative,ffm,146,27
play game updat show delay pickup speed equip think previous updat better,1,com.dts.freefiremax,0,negative,ffm,73,12
worst game ever chang sensit time one tap work much recoil much fake damag worst game,1,com.dts.freefiremax,0,negative,ffm,85,16
bought airdrop problem payment diamond found realli sad type system dont know what problem money joke enough go game,1,com.dts.freefiremax,0,negative,ffm,116,19
use love game new updat worst ever kill notif realli bad damag indic nobodi press pleas fix updat,1,com.dts.freefiremax,0,negative,ffm,97,18
game total worst present updat mistak game updat want replac updat add normal interfac interfac realli worst worst solv problem,1,com.dts.freefiremax,0,negative,ffm,127,20
game realli poor game graphic good play game get lag connect total bad,1,com.dts.freefiremax,0,negative,ffm,70,13
player level seen game time lot fun play write clash level alway,1,com.dts.freefiremax,0,negative,ffm,64,12
say game one money king game alway chase pleas give everyon chanc succeed exampl one money get gun skin power like game,1,com.dts.freefiremax,0,negative,ffm,119,22
realli gon na stop game still game imagin lose game winner guy rate come someth,1,com.dts.freefiremax,0,negative,ffm,79,15
absolut disappoint updat gon na soon craze game collaps sure mani stop game sure mani player mani player face login problem,1,com.dts.freefiremax,0,negative,ffm,123,21
dear industri updat player face mani sensit updat use play increas use feel lag unnecessari sensit player without cant play habit request pleas fix like old one support game ago type chang sensit cant play,1,com.dts.freefiremax,0,negative,ffm,205,35
worst updat ever free fire sinc till everi updat good excel bad updat free fire updat game go previous mode play definit,1,com.dts.freefiremax,0,negative,ffm,120,22
worst experi never see time feel like upset pleas correct problem problem ca rank given correct problem play game,1,com.dts.freefiremax,0,negative,ffm,113,19
gave game star much choos equip like kit wall greedi mani mani becom bad pleas take suggest,1,com.dts.freefiremax,0,negative,ffm,91,17
worst game experi mani time ping problem updat game super slow fix ping problem otherwis gon na lose game posit peopl continu hate,1,com.dts.freefiremax,0,negative,ffm,130,23
chang like need updat font wall slot also old like rotat option day mani player leav free fire updat old rare bundl kind chang give small updat chang font bore,1,com.dts.freefiremax,0,negative,ffm,159,30
lag lag lag hate game problem perman game fake damag spot u pleas pleas pleas improv otherwis mani sure leav game,1,com.dts.freefiremax,0,negative,ffm,113,21
game,1,com.dts.freefiremax,0,negative,ffm,4,1
pleas solv network issu,1,com.dts.freefiremax,0,negative,ffm,23,4
font chang perfect,1,com.dts.freefiremax,0,negative,ffm,18,3
cool,1,com.dts.freefiremax,0,negative,ffm,4,1
mani play get someth pleas,1,com.dts.freefiremax,0,negative,ffm,26,5
hate free fire bad hate alway collect pack everi day open game gone everi day game maker mental make game,1,com.dts.freefiremax,0,negative,ffm,105,20
ka papa free fire,1,com.dts.freefiremax,0,negative,ffm,17,4
shiv,1,com.dts.freefiremax,0,negative,ffm,4,1
yah game game,1,com.dts.freefiremax,0,negative,ffm,13,3
aa 2a,1,com.dts.freefiremax,0,negative,ffm,5,2
game,1,com.dts.freefiremax,0,negative,ffm,4,1
game bad game item store purchas diamond item purchas gold,1,com.dts.freefiremax,0,negative,ffm,58,10
dont like game green crimin event gon,1,com.dts.freefiremax,0,negative,ffm,37,7
nice game,1,com.dts.freefiremax,0,negative,ffm,9,2
game free fire updat worst poor connect game wast wast,1,com.dts.freefiremax,0,negative,ffm,54,10
free fire 3,1,com.dts.freefiremax,0,negative,ffm,11,3
lam da,1,com.dts.freefiremax,0,negative,ffm,6,2
good game,1,com.dts.freefiremax,0,negative,ffm,9,2
get first elit august pass first elit,1,com.dts.freefiremax,0,negative,ffm,37,7
account,1,com.dts.freefiremax,0,negative,ffm,7,1
free v,1,com.dts.freefiremax,0,negative,ffm,6,2
solv error network problem,1,com.dts.freefiremax,0,negative,ffm,26,4
lag,1,com.dts.freefiremax,0,negative,ffm,3,1
3 1i,1,com.dts.freefiremax,0,negative,ffm,4,2
aa aa 2a aa,1,com.dts.freefiremax,0,negative,ffm,11,4
supper game id hack bad,1,com.dts.freefiremax,0,negative,ffm,23,5
updat q hora ha,1,com.dts.freefiremax,0,negative,ffm,15,4
ko game flop,1,com.dts.freefiremax,0,negative,ffm,12,3
updat updat,1,com.dts.freefiremax,0,negative,ffm,11,2
give reason wish improv game,1,com.dts.freefiremax,0,negative,ffm,28,5
worst game also put stop anoth time worst,1,com.dts.freefiremax,0,negative,ffm,41,8
wast time go game,1,com.dts.freefiremax,0,negative,ffm,17,4
pleas bring old free fire back new version free fire ram player tough play game extrem lag issu updat extrem ping high problem most lot hacker match pleas someth wise go leav free fire communiti,1,com.dts.freefiremax,0,negative,ffm,194,35
two,1,com.dts.freefiremax,0,negative,ffm,3,1
updat ping much high poor ping connect pleas fix ping issu game,1,com.dts.freefiremax,0,negative,ffm,63,12
pink hi pink problem,1,com.dts.freefiremax,0,negative,ffm,20,4
worst ask daili updat noth chang game per day give negat star,1,com.dts.freefiremax,0,negative,ffm,61,12
bad game saman tho free se free fire,1,com.dts.freefiremax,0,negative,ffm,36,8
ni sensit,1,com.dts.freefiremax,0,negative,ffm,9,2
game bad game high get,1,com.dts.freefiremax,0,negative,ffm,22,5
love free fire,1,com.dts.freefiremax,0,negative,ffm,14,3
game,1,com.dts.freefiremax,0,negative,ffm,4,1
cartoon game,1,com.dts.freefiremax,0,negative,ffm,12,2
dedo,1,com.dts.freefiremax,0,negative,ffm,4,1
pleas low ram game,1,com.dts.freefiremax,0,negative,ffm,18,4
nice game,1,com.dts.freefiremax,0,negative,ffm,9,2
wonder new updat worst,1,com.dts.freefiremax,0,negative,ffm,22,4
game bad net wast time ping game ban,1,com.dts.freefiremax,0,negative,ffm,36,8
worst,1,com.dts.freefiremax,0,negative,ffm,5,1
worst game play,1,com.dts.freefiremax,0,negative,ffm,15,3
fix problem,1,com.dts.freefiremax,0,negative,ffm,11,2
poor,1,com.dts.freefiremax,0,negative,ffm,4,1
offer din,1,com.dts.freefiremax,0,negative,ffm,9,2
p,1,com.dts.freefiremax,0,negative,ffm,1,1
free fire come popular opinion,1,com.dts.freefiremax,0,negative,ffm,30,5
game,1,com.dts.freefiremax,0,negative,ffm,4,1
game top ka balai,1,com.dts.freefiremax,0,negative,ffm,17,4
game hi,1,com.dts.freefiremax,0,negative,ffm,7,2
like game,1,com.dts.freefiremax,0,negative,ffm,9,2
game main network issu ho,1,com.dts.freefiremax,0,negative,ffm,25,5
r k,1,com.dts.freefiremax,0,negative,ffm,3,2
lag,1,com.dts.freefiremax,0,negative,ffm,3,1
mein koi,1,com.dts.freefiremax,0,negative,ffm,8,2
login show login,1,com.dts.freefiremax,0,negative,ffm,16,3
old free fire,1,com.dts.freefiremax,0,negative,ffm,13,3
free fire bad game hey becom bad addict difficult stop game disturb free fire bahut game se bahut buri lat lag band ate game disturb bahut hate free fire,1,com.dts.freefiremax,0,negative,ffm,153,29
like,1,com.dts.freefiremax,0,negative,ffm,4,1
world best baker game network issu graphic cartoon,1,com.dts.freefiremax,0,negative,ffm,50,8
n bad,1,com.dts.freefiremax,0,negative,ffm,5,2
game much,1,com.dts.freefiremax,0,negative,ffm,9,2
trash,1,com.dts.freefiremax,0,negative,ffm,5,1
fire,1,com.dts.freefiremax,0,negative,ffm,4,1
bad graphic bug also pleas solv,1,com.dts.freefiremax,0,negative,ffm,31,6
updat bad experi bad,1,com.dts.freefiremax,0,negative,ffm,20,4
baar baar ka updat collect pack ho h,1,com.dts.freefiremax,0,negative,ffm,36,8
game,1,com.dts.freefiremax,0,negative,ffm,4,1
good,1,com.dts.freefiremax,0,negative,ffm,4,1
game load free fire,1,com.dts.freefiremax,0,negative,ffm,19,4
diamond spin cost,1,com.dts.freefiremax,0,negative,ffm,17,3
noth still buggi,1,com.dts.freefiremax,0,negative,ffm,16,3
game,1,com.dts.freefiremax,0,negative,ffm,4,1
free fire,1,com.dts.freefiremax,0,negative,ffm,9,2
bad game,1,com.dts.freefiremax,0,negative,ffm,8,2
game,1,com.dts.freefiremax,0,negative,ffm,4,1
2a 34a,1,com.dts.freefiremax,0,negative,ffm,6,2
bad game request ban game,1,com.dts.freefiremax,0,negative,ffm,25,5
hate free fire,1,com.dts.freefiremax,0,negative,ffm,14,3
updat,1,com.dts.freefiremax,0,negative,ffm,5,1
bahut updat hain leg,1,com.dts.freefiremax,0,negative,ffm,20,4
support u game good game,1,com.dts.freefiremax,0,negative,ffm,24,5
id band game bad bad,1,com.dts.freefiremax,0,negative,ffm,20,5
bad work slow speed low graphic,1,com.dts.freefiremax,0,negative,ffm,31,6
love,1,com.dts.freefiremax,0,negative,ffm,4,1
game abb bar bar updat,1,com.dts.freefiremax,0,negative,ffm,22,5
mein net ka problem bahut net chalta free fire game mein,1,com.dts.freefiremax,0,negative,ffm,56,11
like game cant anyth game id,1,com.dts.freefiremax,0,negative,ffm,28,6
yellowish yogi civic r yurt r citi e ice,1,com.dts.freefiremax,0,negative,ffm,40,9
game bad game killer,1,com.dts.freefiremax,0,negative,ffm,20,4
chang desert wall style caus desecr,1,com.dts.freefiremax,0,negative,ffm,35,6
worst game ever seen expans pack time everyday morn login play game expans gone game total worst,1,com.dts.freefiremax,0,negative,ffm,96,17
come soon,1,com.dts.freefiremax,0,negative,ffm,9,2
good game game anim good,1,com.dts.freefiremax,0,negative,ffm,24,5
bore play game mobil min start match time game frizz work match make bad master start random come less rank like silver gold leav game,1,com.dts.freefiremax,0,negative,ffm,134,25
thank icicl hous fought yo fu,1,com.dts.freefiremax,0,negative,ffm,29,6
ban free fire free fire best,1,com.dts.freefiremax,0,negative,ffm,28,6
14 34,1,com.dts.freefiremax,0,negative,ffm,5,2
j pic coco coco di hunk ink cho recti p dock go go di pour en la ha ha big deal love u j j h u j got go ba,1,com.dts.freefiremax,0,negative,ffm,106,31
boot game noon,1,com.dts.freefiremax,0,negative,ffm,14,3
1 1 1 1 1,1,com.dts.freefiremax,0,negative,ffm,9,5
bad,1,com.dts.freefiremax,0,negative,ffm,3,1
worst alway,1,com.dts.freefiremax,0,negative,ffm,11,2
love famili much love famili much compani compani possibl,1,com.dts.freefiremax,0,negative,ffm,57,9
hi want refund second payment right give back first airdrop got airdrop see tha airdrop still gone tri purchas that moment money got got second payment pleas kind give refund right,1,com.dts.freefiremax,0,negative,ffm,180,31
love,1,com.dts.freefiremax,0,negative,ffm,4,1
free fire tera ka,1,com.dts.freefiremax,0,negative,ffm,17,4
game account game account money top,1,com.dts.freefiremax,0,negative,ffm,35,6
problem bahut pink high ho kill es issu ko,1,com.dts.freefiremax,0,negative,ffm,42,9
1,1,com.dts.freefiremax,0,negative,ffm,1,1
game,1,com.dts.freefiremax,0,negative,ffm,4,1
west game west new updat total west,1,com.dts.freefiremax,0,negative,ffm,35,7
pleas,1,com.dts.freefiremax,0,negative,ffm,5,1
everyday expans pack next day go think owner data peopl sad,1,com.dts.freefiremax,0,negative,ffm,59,11
hello diamond time given pleas sent diamond id,1,com.dts.freefiremax,0,negative,ffm,46,8
game good sinc updat game,1,com.dts.freefiremax,0,negative,ffm,25,5
alway show,1,com.dts.freefiremax,0,negative,ffm,10,2
worst game game physic damag start mind alway west time game,1,com.dts.freefiremax,0,negative,ffm,60,11
nice,1,com.dts.freefiremax,0,negative,ffm,4,1
free fire open problem day,1,com.dts.freefiremax,0,negative,ffm,26,5
j,1,com.dts.freefiremax,0,negative,ffm,1,1
sir say ping good game open report day game open hope solv problem quick,1,com.dts.freefiremax,0,negative,ffm,72,14
love game,1,com.dts.freefiremax,0,negative,ffm,9,2
game good,1,com.dts.freefiremax,0,negative,ffm,9,2
respons game game,1,com.dts.freefiremax,0,negative,ffm,17,3
net new updat um old seen,1,com.dts.freefiremax,0,negative,ffm,25,6
free fire,1,com.dts.freefiremax,0,negative,ffm,9,2
good,1,com.dts.freefiremax,0,negative,ffm,4,1
best game free,1,com.dts.freefiremax,0,negative,ffm,14,3
free fire,1,com.dts.freefiremax,0,negative,ffm,9,2
fix problem,1,com.dts.freefiremax,0,negative,ffm,11,2
like game enjoy game fun,1,com.dts.freefiremax,0,negative,ffm,24,5
game,1,com.dts.freefiremax,0,negative,ffm,4,1
disgust pli time advertis come bring headach angri look alway god help compani take time,1,com.dts.freefiremax,0,negative,ffm,88,15
game effect studi game bad game,1,com.dts.freefiremax,0,negative,ffm,31,6
k,1,com.dts.freefiremax,0,negative,ffm,1,1
sure secur game share data third,1,com.dts.freefiremax,0,negative,ffm,32,6
old game best,1,com.dts.freefiremax,0,negative,ffm,13,3
best game,1,com.dts.freefiremax,0,negative,ffm,9,2
old player player free fire l noth player give diamond,1,com.dts.freefiremax,0,negative,ffm,54,10
time net also good alway show network error connect mani time,1,com.dts.freefiremax,0,negative,ffm,61,11
worst updat,1,com.dts.freefiremax,0,negative,ffm,11,2
bad,1,com.dts.freefiremax,0,negative,ffm,3,1
ban ko ban ban ban ban,1,com.dts.freefiremax,0,negative,ffm,22,6
play full n money motiv,1,com.dts.freefiremax,0,negative,ffm,23,5
veri best,1,com.dts.freefiremax,0,negative,ffm,9,2
game game yes mother best,1,com.dts.freefiremax,0,negative,ffm,25,5
bad applic,1,com.dts.freefiremax,0,negative,ffm,10,2
pleas give diamond top forget claim tomorrow see claim diamond,1,com.dts.freefiremax,0,negative,ffm,62,10
give v batch,1,com.dts.freefiremax,0,negative,ffm,12,3
addict game,1,com.dts.freefiremax,0,negative,ffm,11,2
bad,1,com.dts.freefiremax,0,negative,ffm,3,1
much network issu even save self game new updat wors,1,com.dts.freefiremax,0,negative,ffm,52,10
nice game,1,com.dts.freefiremax,0,negative,ffm,9,2
chit de,1,com.dts.freefiremax,0,negative,ffm,7,2
bad game,1,com.dts.freefiremax,0,negative,ffm,8,2
addict game,1,com.dts.freefiremax,0,negative,ffm,11,2
fix pin problem pin alway never come,1,com.dts.freefiremax,0,negative,ffm,36,7
super,1,com.dts.freefiremax,0,negative,ffm,5,1
abl top account solv problem,1,com.dts.freefiremax,0,negative,ffm,28,5
mani top noth spin lucki royal absolut noth wast time money realli disappoint,1,com.dts.freefiremax,0,negative,ffm,77,13
worst game,1,com.dts.freefiremax,0,negative,ffm,10,2
ail,1,com.dts.freefiremax,0,negative,ffm,3,1
like game free fair,1,com.dts.freefiremax,0,negative,ffm,19,4
server problem,1,com.dts.freefiremax,0,negative,ffm,14,2
ha friend,1,com.dts.freefiremax,0,negative,ffm,9,2
cring game,1,com.dts.freefiremax,0,negative,ffm,10,2
singl person good time pass game,1,com.dts.freefiremax,0,negative,ffm,32,6
ban,1,com.dts.freefiremax,0,negative,ffm,3,1
worst game low,1,com.dts.freefiremax,0,negative,ffm,14,3
2a,1,com.dts.freefiremax,0,negative,ffm,2,1
vari good game,1,com.dts.freefiremax,0,negative,ffm,14,3
bloodi bastard worst game game come found game get money one best worst game bloodi give one star also wast bloodi game,1,com.dts.freefiremax,0,negative,ffm,119,22
west mani time updat game data entri,1,com.dts.freefiremax,0,negative,ffm,36,7
like game alway like free fire pleas bring back soon 3,1,com.dts.freefiremax,0,negative,ffm,54,11
utter garbag ping fact keep save hate dude,1,com.dts.freefiremax,0,negative,ffm,42,8
band brother west mani money band,1,com.dts.freefiremax,0,negative,ffm,33,6
bad,1,com.dts.freefiremax,0,negative,ffm,3,1
play game ur interest becom pauper bloodi money easter,1,com.dts.freefiremax,0,negative,ffm,54,9
suffer depress game play game enjoy get lost game spend day like us,1,com.dts.freefiremax,0,negative,ffm,67,13
high issu goe even high speed network,1,com.dts.freefiremax,0,negative,ffm,37,7
fix problem,1,com.dts.freefiremax,0,negative,ffm,11,2
cheater,1,com.dts.freefiremax,0,negative,ffm,7,1
got new phone tri see rank gotten lower left,1,com.dts.freefiremax,0,negative,ffm,44,9
voucher wark,1,com.dts.freefiremax,0,negative,ffm,12,2
updat rate bad experi updat leg match make also disgust play rank bad perform player join one thing apposit team upper level perform like team pleas updat issu lag matchmak,1,com.dts.freefiremax,0,negative,ffm,172,30
fix server problem,1,com.dts.freefiremax,0,negative,ffm,18,3
problem,1,com.dts.freefiremax,0,negative,ffm,7,1
time game,1,com.dts.freefiremax,0,negative,ffm,9,2
becom worst everi updat,1,com.dts.freefiremax,0,negative,ffm,23,4
worst game ever much bug hacker bad sensit,1,com.dts.freefiremax,0,negative,ffm,42,8
pleas come back,1,com.dts.freefiremax,0,negative,ffm,15,3
satisfi game nowaday much remov unwant game free fire,1,com.dts.freefiremax,0,negative,ffm,53,9
ye game,1,com.dts.freefiremax,0,negative,ffm,7,2
updat much time take process someth,1,com.dts.freefiremax,0,negative,ffm,35,6
free fire,1,com.dts.freefiremax,0,negative,ffm,9,2
good qualiti,1,com.dts.freefiremax,0,negative,ffm,12,2
net problem,1,com.dts.freefiremax,0,negative,ffm,11,2
kale bot team hing ping ping ulla team,1,com.dts.freefiremax,0,negative,ffm,38,8
free fire naish fam gam,1,com.dts.freefiremax,0,negative,ffm,23,5
diamond dada free fire wale star,1,com.dts.freefiremax,0,negative,ffm,32,6
worst experi latest updat,1,com.dts.freefiremax,0,negative,ffm,25,4
remov august alit pass emot,1,com.dts.freefiremax,0,negative,ffm,27,5
game,1,com.dts.freefiremax,0,negative,ffm,4,1
want remov guild day transfer ownership act guild leader thank nice day,1,com.dts.freefiremax,0,negative,ffm,71,12
player good game id,1,com.dts.freefiremax,0,negative,ffm,19,4
game good play rank match team start take long time free fire need solv bug,1,com.dts.freefiremax,0,negative,ffm,75,15
take minut enter game also give time like wast play game lot data strong recommend instal game loos valuabl data space phone instal better advis,1,com.dts.freefiremax,0,negative,ffm,144,25
updat face problem most face slow game open interfac leg problem smooth graphic ram mobil problem everi day increas,1,com.dts.freefiremax,0,negative,ffm,115,19
mother game paisa hei,1,com.dts.freefiremax,0,negative,ffm,21,4
ga,1,com.dts.freefiremax,0,negative,ffm,2,1
bad game network,1,com.dts.freefiremax,0,negative,ffm,16,3
pleas give hip hop pleas emot,1,com.dts.freefiremax,0,negative,ffm,29,6
